iter	Passed	Remaining
7600	1265850	399523
7601	1266005	399353
7602	1266152	399180
7603	1266327	399016
7604	1266494	398849
7605	1266664	398684
7606	1266833	398518
7607	1267021	398359
7608	1267194	398194
7609	1267361	398028
7610	1267514	397857
7611	1267685	397692
7612	1267870	397531
7613	1268037	397365
7614	1268211	397200
7615	1268365	397030
7616	1268539	396866
7617	1268712	396701
7618	1268883	396536
7619	1269049	396369
7620	1269223	396205
7621	1269390	396039
7622	1269562	395874
7623	1269727	395707
7624	1269897	395541
7625	1270063	395375
7626	1270221	395205
7627	1270398	395042
7628	1270576	394879
7629	1270742	394712
7630	1270889	394540
7631	1271056	394373
7632	1271207	394202
7633	1271386	394039
7634	1271538	393868
7635	1271680	393694
7636	1271851	393529
7637	1272004	393358
7638	1272172	393192
7639	1272342	393027
7640	1272515	392862
7641	1272690	392698
7642	1272846	392529
7643	1273016	392363
7644	1273165	392191
7645	1273324	392022
7646	1273494	391857
7647	1273647	391686
7648	1273824	391523
7649	1273992	391357
7650	1274175	391195
7651	1274351	391031
7652	1274518	390865
7653	1274692	390701
7654	1274868	390537
7655	1275037	390371
7656	1275215	390208
7657	1275385	390043
7658	1275561	389879
7659	1275725	389712
7660	1275897	389547
7661	1276038	389373
7662	1276194	389203
7663	1276365	389038
7664	1276517	388867
7665	1276684	388700
7666	1276849	388533
7667	1277016	388367
7668	1277213	388210
7669	1277385	388045
7670	1277545	387876
7671	1277696	387705
7672	1277871	387541
7673	1278016	387368
7674	1278162	387195
7675	1278318	387026
7676	1278495	386862
7677	1278646	386691
7678	1278810	386524
7679	1278971	386355
7680	1279118	386183
7681	1279305	386023
7682	1279464	385854
7683	1279615	385683
7684	1279764	385511
7685	1279909	385338
7686	1280064	385168
7687	1280250	385007
7688	1280398	384835
7689	1280568	384670
7690	1280739	384504
7691	1280915	384341
7692	1281084	384175
7693	1281231	384003
7694	1281420	383843
7695	1281595	383679
7696	1281749	383509
7697	1281916	383342
7698	1282061	383169
7699	1282235	383005
7700	1282398	382837
7701	1282578	382675
7702	1282748	382509
7703	1282919	382344
7704	1283094	382180
7705	1283248	382010
7706	1283429	381848
7707	1283582	381677
7708	1283740	381508
7709	1283899	381339
7710	1284074	381175
7711	1284227	381005
7712	1284373	380832
7713	1284542	380666
7714	1284709	380500
7715	1284888	380337
7716	1285068	380175
7717	1285240	380010
7718	1285410	379844
7719	1285563	379674
7720	1285735	379509
7721	1285916	379346
7722	1286091	379182
7723	1286258	379016
7724	1286423	378849
7725	1286600	378686
7726	1286750	378514
7727	1286932	378352
7728	1287108	378188
7729	1287258	378017
7730	1287403	377844
7731	1287550	377672
7732	1287719	377506
7733	1287887	377340
7734	1288054	377174
7735	1288246	377015
7736	1288413	376848
7737	1288583	376683
7738	1288752	376517
7739	1288918	376350
7740	1289093	376186
7741	1289244	376015
7742	1289419	375851
7743	1289584	375684
7744	1289769	375523
7745	1289943	375359
7746	1290114	375194
7747	1290281	375027
7748	1290456	374863
7749	1290607	374692
7750	1290779	374527
7751	1290924	374354
7752	1291075	374183
7753	1291250	374019
7754	1291402	373848
7755	1291548	373676
7756	1291697	373504
7757	1291856	373336
7758	1292030	373171
7759	1292201	373006
7760	1292345	372833
7761	1292516	372668
7762	1292688	372503
7763	1292838	372332
7764	1293019	372169
7765	1293185	372003
7766	1293362	371839
7767	1293533	371674
7768	1293705	371509
7769	1293856	371338
7770	1294036	371175
7771	1294187	371004
7772	1294357	370839
7773	1294529	370674
7774	1294684	370504
7775	1294869	370343
7776	1295047	370180
7777	1295214	370013
7778	1295364	369842
7779	1295543	369679
7780	1295713	369514
7781	1295898	369352
7782	1296069	369187
7783	1296236	369021
7784	1296409	368856
7785	1296572	368688
7786	1296726	368518
7787	1296902	368355
7788	1297072	368189
7789	1297225	368019
7790	1297391	367852
7791	1297556	367685
7792	1297727	367520
7793	1297876	367348
7794	1298049	367183
7795	1298195	367011
7796	1298362	366845
7797	1298534	366680
7798	1298705	366515
7799	1298896	366355
7800	1299028	366179
7801	1299189	366011
7802	1299344	365841
7803	1299510	365674
7804	1299686	365510
7805	1299838	365340
7806	1299987	365168
7807	1300163	365004
7808	1300345	364842
7809	1300493	364671
7810	1300641	364499
7811	1300810	364333
7812	1300983	364168
7813	1301167	364007
7814	1301331	363839
7815	1301500	363674
7816	1301651	363503
7817	1301825	363338
7818	1301976	363168
7819	1302145	363002
7820	1302333	362841
7821	1302496	362674
7822	1302670	362509
7823	1302829	362341
7824	1302987	362172
7825	1303137	362001
7826	1303288	361830
7827	1303436	361658
7828	1303601	361491
7829	1303753	361321
7830	1303937	361159
7831	1304096	360991
7832	1304236	360817
7833	1304408	360652
7834	1304573	360485
7835	1304739	360318
7836	1304915	360154
7837	1305083	359988
7838	1305251	359822
7839	1305437	359661
7840	1305613	359497
7841	1305765	359326
7842	1305915	359155
7843	1306080	358988
7844	1306226	358816
7845	1306396	358651
7846	1306541	358478
7847	1306723	358316
7848	1306900	358152
7849	1307053	357982
7850	1307198	357810
7851	1307367	357644
7852	1307521	357474
7853	1307668	357302
7854	1307840	357137
7855	1308010	356972
7856	1308157	356800
7857	1308326	356634
7858	1308482	356465
7859	1308647	356298
7860	1308826	356135
7861	1308981	355965
7862	1309128	355793
7863	1309296	355627
7864	1309478	355465
7865	1309643	355298
7866	1309784	355125
7867	1309961	354961
7868	1310132	354796
7869	1310304	354631
7870	1310456	354460
7871	1310620	354293
7872	1310791	354128
7873	1310947	353959
7874	1311117	353793
7875	1311270	353623
7876	1311435	353456
7877	1311589	353286
7878	1311772	353124
7879	1311944	352959
7880	1312112	352793
7881	1312264	352623
7882	1312436	352458
7883	1312586	352287
7884	1312764	352123
7885	1312907	351951
7886	1313079	351785
7887	1313244	351619
7888	1313403	351450
7889	1313563	351282
7890	1313742	351119
7891	1313912	350953
7892	1314069	350784
7893	1314238	350618
7894	1314411	350454
7895	1314564	350284
7896	1314716	350113
7897	1314887	349948
7898	1315048	349780
7899	1315203	349610
7900	1315375	349446
7901	1315528	349275
7902	1315702	349111
7903	1315876	348947
7904	1316032	348777
7905	1316183	348607
7906	1316354	348441
7907	1316526	348276
7908	1316717	348116
7909	1316871	347947
7910	1317042	347781
7911	1317209	347615
7912	1317362	347445
7913	1317530	347279
7914	1317704	347114
7915	1317869	346948
7916	1318017	346776
7917	1318186	346610
7918	1318355	346445
7919	1318518	346277
7920	1318690	346112
7921	1318861	345947
7922	1319043	345784
7923	1319211	345618
7924	1319362	345448
7925	1319512	345277
7926	1319665	345107
7927	1319833	344941
7928	1320013	344778
7929	1320166	344608
7930	1320330	344441
7931	1320504	344276
7932	1320668	344109
7933	1320843	343945
7934	1321010	343779
7935	1321180	343613
7936	1321347	343447
7937	1321509	343279
7938	1321680	343114
7939	1321854	342949
7940	1322021	342783
7941	1322170	342612
7942	1322334	342445
7943	1322511	342281
7944	1322685	342116
7945	1322876	341956
7946	1323019	341784
7947	1323189	341618
7948	1323333	341446
7949	1323480	341274
7950	1323653	341110
7951	1323836	340947
7952	1324020	340785
7953	1324188	340619
7954	1324352	340452
7955	1324503	340282
7956	1324668	340115
7957	1324838	339949
7958	1325007	339783
7959	1325157	339613
7960	1325343	339451
7961	1325498	339282
7962	1325676	339118
7963	1325847	338953
7964	1326022	338789
7965	1326196	338624
7966	1326366	338458
7967	1326521	338289
7968	1326696	338125
7969	1326860	337958
7970	1327029	337792
7971	1327196	337626
7972	1327362	337459
7973	1327513	337288
7974	1327686	337124
7975	1327855	336958
7976	1328004	336787
7977	1328172	336621
7978	1328357	336459
7979	1328524	336293
7980	1328693	336127
7981	1328845	335957
7982	1329007	335789
7983	1329151	335617
7984	1329315	335450
7985	1329475	335282
7986	1329647	335117
7987	1329809	334949
7988	1329999	334789
7989	1330170	334623
7990	1330316	334452
7991	1330477	334284
7992	1330630	334114
7993	1330779	333943
7994	1330930	333773
7995	1331078	333601
7996	1331271	333442
7997	1331438	333275
7998	1331619	333112
7999	1331792	332948
8000	1331965	332783
8001	1332112	332611
8002	1332284	332446
8003	1332460	332282
8004	1332626	332116
8005	1332779	331946
8006	1332945	331779
8007	1333108	331612
8008	1333264	331443
8009	1333437	331278
8010	1333612	331114
8011	1333778	330947
8012	1333965	330786
8013	1334137	330621
8014	1334311	330456
8015	1334482	330291
8016	1334632	330120
8017	1334804	329955
8018	1334984	329792
8019	1335165	329629
8020	1335337	329464
8021	1335488	329293
8022	1335666	329130
8023	1335842	328966
8024	1336016	328801
8025	1336187	328636
8026	1336337	328465
8027	1336493	328296
8028	1336688	328137
8029	1336863	327972
8030	1337042	327809
8031	1337214	327644
8032	1337366	327474
8033	1337535	327308
8034	1337701	327141
8035	1337854	326972
8036	1338028	326807
8037	1338192	326640
8038	1338369	326476
8039	1338524	326306
8040	1338694	326141
8041	1338859	325974
8042	1339028	325808
8043	1339197	325642
8044	1339349	325472
8045	1339520	325307
8046	1339674	325137
8047	1339845	324972
8048	1340013	324806
8049	1340184	324640
8050	1340358	324476
8051	1340532	324311
8052	1340685	324141
8053	1340846	323974
8054	1341001	323804
8055	1341169	323638
8056	1341341	323473
8057	1341506	323306
8058	1341676	323141
8059	1341853	322977
8060	1342025	322811
8061	1342172	322640
8062	1342342	322475
8063	1342493	322304
8064	1342665	322139
8065	1342813	321968
8066	1342979	321802
8067	1343165	321640
8068	1343315	321470
8069	1343465	321299
8070	1343627	321132
8071	1343793	320965
8072	1343962	320799
8073	1344127	320632
8074	1344274	320461
8075	1344437	320294
8076	1344589	320124
8077	1344743	319955
8078	1344914	319789
8079	1345082	319623
8080	1345251	319457
8081	1345422	319292
8082	1345590	319126
8083	1345756	318959
8084	1345937	318796
8085	1346112	318632
8086	1346280	318466
8087	1346439	318297
8088	1346577	318124
8089	1346757	317961
8090	1346925	317795
8091	1347095	317629
8092	1347265	317463
8093	1347433	317297
8094	1347600	317131
8095	1347744	316959
8096	1347895	316789
8097	1348064	316623
8098	1348215	316453
8099	1348375	316285
8100	1348524	316115
8101	1348687	315947
8102	1348857	315782
8103	1349018	315614
8104	1349190	315449
8105	1349360	315283
8106	1349526	315117
8107	1349694	314950
8108	1349861	314784
8109	1350013	314614
8110	1350193	314451
8111	1350338	314280
8112	1350512	314115
8113	1350678	313948
8114	1350857	313785
8115	1350998	313612
8116	1351165	313446
8117	1351338	313281
8118	1351510	313116
8119	1351681	312950
8120	1351831	312780
8121	1351983	312610
8122	1352159	312446
8123	1352350	312285
8124	1352520	312120
8125	1352684	311953
8126	1352849	311786
8127	1353020	311620
8128	1353193	311455
8129	1353370	311291
8130	1353543	311126
8131	1353726	310964
8132	1353898	310799
8133	1354067	310633
8134	1354235	310467
8135	1354404	310301
8136	1354565	310133
8137	1354715	309963
8138	1354870	309793
8139	1355037	309627
8140	1355228	309466
8141	1355396	309300
8142	1355573	309136
8143	1355722	308966
8144	1355864	308794
8145	1356038	308629
8146	1356210	308464
8147	1356382	308298
8148	1356548	308132
8149	1356729	307969
8150	1356873	307797
8151	1357042	307631
8152	1357190	307461
8153	1357338	307290
8154	1357506	307124
8155	1357664	306956
8156	1357829	306789
8157	1357999	306623
8158	1358169	306457
8159	1358340	306292
8160	1358503	306125
8161	1358655	305955
8162	1358822	305789
8163	1358972	305619
8164	1359118	305447
8165	1359290	305282
8166	1359451	305114
8167	1359618	304948
8168	1359783	304781
8169	1359953	304616
8170	1360122	304450
8171	1360291	304284
8172	1360442	304114
8173	1360581	303942
8174	1360768	303780
8175	1360936	303613
8176	1361111	303449
8177	1361286	303284
8178	1361459	303119
8179	1361623	302952
8180	1361790	302786
8181	1361963	302621
8182	1362119	302452
8183	1362296	302288
8184	1362465	302122
8185	1362635	301957
8186	1362785	301786
8187	1362947	301619
8188	1363137	301458
8189	1363308	301292
8190	1363471	301125
8191	1363626	300956
8192	1363821	300796
8193	1363989	300630
8194	1364147	300462
8195	1364313	300295
8196	1364453	300123
8197	1364611	299954
8198	1364778	299788
8199	1364931	299619
8200	1365081	299448
8201	1365267	299286
8202	1365441	299122
8203	1365615	298957
8204	1365770	298788
8205	1365943	298623
8206	1366120	298459
8207	1366289	298293
8208	1366460	298127
8209	1366639	297963
8210	1366794	297795
8211	1366960	297628
8212	1367130	297462
8213	1367301	297297
8214	1367452	297127
8215	1367592	296955
8216	1367764	296790
8217	1367954	296628
8218	1368122	296462
8219	1368274	296293
8220	1368441	296126
8221	1368612	295961
8222	1368775	295793
8223	1368924	295623
8224	1369102	295459
8225	1369285	295296
8226	1369458	295131
8227	1369608	294961
8228	1369784	294797
8229	1369942	294629
8230	1370118	294464
8231	1370259	294292
8232	1370426	294126
8233	1370580	293957
8234	1370755	293792
8235	1370908	293623
8236	1371053	293452
8237	1371212	293284
8238	1371384	293119
8239	1371538	292949
8240	1371705	292783
8241	1371871	292617
8242	1372039	292450
8243	1372197	292282
8244	1372366	292116
8245	1372537	291951
8246	1372690	291781
8247	1372837	291611
8248	1372990	291442
8249	1373151	291274
8250	1373340	291112
8251	1373513	290947
8252	1373682	290781
8253	1373849	290615
8254	1374016	290449
8255	1374172	290280
8256	1374337	290113
8257	1374500	289946
8258	1374674	289781
8259	1374850	289617
8260	1375014	289450
8261	1375190	289286
8262	1375361	289120
8263	1375506	288949
8264	1375682	288785
8265	1375833	288615
8266	1375996	288448
8267	1376165	288282
8268	1376341	288117
8269	1376508	287951
8270	1376658	287781
8271	1376821	287614
8272	1376991	287448
8273	1377182	287287
8274	1377348	287120
8275	1377518	286955
8276	1377671	286786
8277	1377821	286616
8278	1377991	286450
8279	1378169	286286
8280	1378357	286124
8281	1378534	285960
8282	1378685	285790
8283	1378833	285620
8284	1378998	285453
8285	1379162	285286
8286	1379309	285116
8287	1379496	284953
8288	1379667	284788
8289	1379841	284623
8290	1380023	284460
8291	1380178	284291
8292	1380353	284126
8293	1380517	283959
8294	1380694	283795
8295	1380844	283625
8296	1380997	283456
8297	1381167	283290
8298	1381346	283126
8299	1381517	282961
8300	1381689	282796
8301	1381876	282633
8302	1382048	282468
8303	1382216	282302
8304	1382387	282136
8305	1382532	281966
8306	1382707	281801
8307	1382879	281636
8308	1383053	281471
8309	1383239	281308
8310	1383406	281142
8311	1383575	280976
8312	1383739	280809
8313	1383919	280645
8314	1384068	280475
8315	1384249	280312
8316	1384412	280144
8317	1384566	279976
8318	1384717	279806
8319	1384870	279637
8320	1385046	279472
8321	1385215	279306
8322	1385400	279144
8323	1385564	278977
8324	1385720	278808
8325	1385896	278644
8326	1386053	278475
8327	1386197	278304
8328	1386376	278140
8329	1386544	277974
8330	1386710	277808
8331	1386887	277643
8332	1387054	277477
8333	1387229	277312
8334	1387396	277146
8335	1387582	276983
8336	1387753	276818
8337	1387921	276652
8338	1388093	276486
8339	1388241	276316
8340	1388416	276151
8341	1388568	275982
8342	1388741	275817
8343	1388888	275647
8344	1389078	275485
8345	1389246	275319
8346	1389421	275154
8347	1389596	274989
8348	1389749	274820
8349	1389920	274655
8350	1390103	274491
8351	1390278	274326
8352	1390448	274161
8353	1390597	273991
8354	1390745	273821
8355	1390904	273653
8356	1391053	273483
8357	1391213	273315
8358	1391380	273149
8359	1391548	272983
8360	1391700	272813
8361	1391847	272643
8362	1392020	272478
8363	1392188	272312
8364	1392375	272149
8365	1392523	271979
8366	1392676	271810
8367	1392830	271641
8368	1392981	271472
8369	1393149	271306
8370	1393340	271144
8371	1393494	270975
8372	1393651	270807
8373	1393804	270638
8374	1393952	270468
8375	1394107	270299
8376	1394258	270130
8377	1394439	269966
8378	1394616	269802
8379	1394792	269637
8380	1394963	269472
8381	1395131	269305
8382	1395306	269141
8383	1395470	268974
8384	1395653	268811
8385	1395820	268644
8386	1395995	268479
8387	1396164	268313
8388	1396312	268143
8389	1396483	267978
8390	1396656	267813
8391	1396836	267649
8392	1396987	267479
8393	1397146	267312
8394	1397314	267145
8395	1397487	266980
8396	1397641	266811
8397	1397809	266645
8398	1398006	266485
8399	1398160	266316
8400	1398331	266150
8401	1398505	265985
8402	1398678	265820
8403	1398822	265649
8404	1399014	265488
8405	1399186	265322
8406	1399362	265158
8407	1399535	264992
8408	1399685	264823
8409	1399854	264657
8410	1400020	264490
8411	1400174	264322
8412	1400344	264156
8413	1400512	263990
8414	1400662	263820
8415	1400841	263656
8416	1401009	263490
8417	1401186	263325
8418	1401361	263160
8419	1401519	262992
8420	1401695	262828
8421	1401865	262662
8422	1402041	262497
8423	1402190	262328
8424	1402361	262162
8425	1402540	261998
8426	1402693	261829
8427	1402885	261667
8428	1403078	261506
8429	1403284	261347
8430	1403472	261184
8431	1403647	261019
8432	1403820	260854
8433	1403993	260689
8434	1404165	260523
8435	1404322	260355
8436	1404511	260193
8437	1404665	260024
8438	1404814	259854
8439	1404983	259688
8440	1405149	259522
8441	1405324	259357
8442	1405478	259188
8443	1405649	259022
8444	1405800	258853
8445	1405967	258687
8446	1406136	258521
8447	1406309	258356
8448	1406485	258191
8449	1406639	258022
8450	1406795	257854
8451	1406968	257688
8452	1407165	257528
8453	1407336	257362
8454	1407489	257193
8455	1407661	257028
8456	1407804	256857
8457	1407976	256691
8458	1408151	256526
8459	1408317	256360
8460	1408500	256196
8461	1408668	256030
8462	1408840	255865
8463	1408993	255696
8464	1409165	255530
8465	1409329	255364
8466	1409478	255194
8467	1409641	255027
8468	1409823	254863
8469	1409989	254697
8470	1410160	254531
8471	1410329	254365
8472	1410480	254196
8473	1410655	254031
8474	1410824	253865
8475	1410990	253698
8476	1411158	253532
8477	1411327	253366
8478	1411504	253201
8479	1411675	253036
8480	1411825	252866
8481	1411976	252697
8482	1412122	252527
8483	1412265	252356
8484	1412412	252186
8485	1412604	252024
8486	1412781	251860
8487	1412950	251694
8488	1413118	251528
8489	1413286	251361
8490	1413460	251196
8491	1413640	251032
8492	1413796	250864
8493	1413969	250699
8494	1414115	250529
8495	1414284	250362
8496	1414446	250195
8497	1414622	250030
8498	1414791	249865
8499	1414940	249695
8500	1415102	249528
8501	1415278	249363
8502	1415451	249198
8503	1415604	249029
8504	1415782	248864
8505	1415937	248696
8506	1416105	248530
8507	1416263	248362
8508	1416444	248198
8509	1416611	248031
8510	1416780	247865
8511	1416959	247701
8512	1417112	247532
8513	1417277	247365
8514	1417453	247201
8515	1417611	247033
8516	1417797	246870
8517	1417963	246703
8518	1418108	246533
8519	1418274	246366
8520	1418451	246202
8521	1418622	246036
8522	1418796	245871
8523	1418964	245705
8524	1419137	245539
8525	1419321	245376
8526	1419494	245211
8527	1419653	245043
8528	1419822	244877
8529	1419993	244711
8530	1420172	244547
8531	1420326	244378
8532	1420507	244214
8533	1420661	244046
8534	1420841	243882
8535	1421011	243716
8536	1421202	243553
8537	1421359	243385
8538	1421513	243217
8539	1421684	243051
8540	1421852	242885
8541	1422016	242718
8542	1422163	242548
8543	1422321	242380
8544	1422480	242212
8545	1422647	242046
8546	1422791	241876
8547	1422959	241710
8548	1423128	241543
8549	1423304	241379
8550	1423473	241213
8551	1423624	241043
8552	1423775	240874
8553	1423959	240711
8554	1424107	240541
8555	1424250	240371
8556	1424421	240205
8557	1424573	240036
8558	1424736	239869
8559	1424902	239703
8560	1425074	239537
8561	1425256	239373
8562	1425427	239208
8563	1425577	239038
8564	1425733	238870
8565	1425898	238704
8566	1426046	238534
8567	1426198	238365
8568	1426341	238195
8569	1426527	238032
8570	1426673	237862
8571	1426843	237696
8572	1427015	237530
8573	1427177	237363
8574	1427350	237198
8575	1427529	237033
8576	1427677	236864
8577	1427844	236697
8578	1428017	236532
8579	1428187	236366
8580	1428362	236201
8581	1428517	236033
8582	1428690	235867
8583	1428839	235698
8584	1429022	235534
8585	1429199	235370
8586	1429366	235203
8587	1429530	235036
8588	1429696	234870
8589	1429864	234704
8590	1430028	234537
8591	1430198	234371
8592	1430344	234201
8593	1430519	234036
8594	1430693	233871
8595	1430861	233705
8596	1431046	233541
8597	1431217	233375
8598	1431372	233207
8599	1431542	233041
8600	1431706	232875
8601	1431854	232705
8602	1432026	232539
8603	1432200	232374
8604	1432393	232212
8605	1432571	232047
8606	1432741	231882
8607	1432916	231717
8608	1433060	231546
8609	1433240	231382
8610	1433407	231216
8611	1433594	231053
8612	1433746	230884
8613	1433916	230718
8614	1434091	230553
8615	1434263	230387
8616	1434433	230221
8617	1434611	230057
8618	1434785	229891
8619	1434977	229729
8620	1435129	229560
8621	1435277	229391
8622	1435428	229222
8623	1435599	229056
8624	1435768	228890
8625	1435941	228725
8626	1436118	228560
8627	1436301	228396
8628	1436454	228227
8629	1436605	228058
8630	1436752	227889
8631	1436920	227723
8632	1437092	227557
8633	1437269	227392
8634	1437452	227228
8635	1437590	227058
8636	1437741	226889
8637	1437887	226719
8638	1438057	226553
8639	1438228	226387
8640	1438397	226221
8641	1438541	226051
8642	1438691	225882
8643	1438874	225718
8644	1439018	225548
8645	1439188	225382
8646	1439359	225217
8647	1439528	225051
8648	1439663	224879
8649	1439829	224713
8650	1440012	224549
8651	1440178	224382
8652	1440345	224216
8653	1440516	224050
8654	1440663	223881
8655	1440832	223715
8656	1441006	223549
8657	1441172	223383
8658	1441330	223215
8659	1441506	223050
8660	1441676	222884
8661	1441841	222718
8662	1442005	222551
8663	1442177	222385
8664	1442349	222220
8665	1442534	222056
8666	1442703	221890
8667	1442876	221724
8668	1443044	221558
8669	1443193	221389
8670	1443361	221223
8671	1443534	221057
8672	1443679	220888
8673	1443868	220725
8674	1444026	220557
8675	1444195	220391
8676	1444351	220223
8677	1444528	220058
8678	1444700	219892
8679	1444870	219726
8680	1445055	219563
8681	1445208	219394
8682	1445384	219229
8683	1445550	219063
8684	1445715	218896
8685	1445879	218729
8686	1446050	218563
8687	1446222	218398
8688	1446381	218230
8689	1446549	218064
8690	1446720	217898
8691	1446885	217731
8692	1447043	217564
8693	1447213	217398
8694	1447362	217229
8695	1447540	217064
8696	1447710	216898
8697	1447877	216732
8698	1448046	216566
8699	1448196	216397
8700	1448344	216227
8701	1448525	216063
8702	1448696	215897
8703	1448872	215732
8704	1449031	215565
8705	1449197	215398
8706	1449347	215229
8707	1449514	215063
8708	1449665	214894
8709	1449842	214729
8710	1450026	214565
8711	1450200	214400
8712	1450370	214234
8713	1450545	214069
8714	1450714	213903
8715	1450881	213737
8716	1451054	213571
8717	1451229	213406
8718	1451409	213241
8719	1451572	213074
8720	1451737	212908
8721	1451909	212742
8722	1452082	212577
8723	1452272	212414
8724	1452418	212244
8725	1452585	212078
8726	1452760	211912
8727	1452934	211747
8728	1453105	211581
8729	1453254	211412
8730	1453439	211248
8731	1453604	211082
8732	1453776	210916
8733	1453949	210751
8734	1454129	210586
8735	1454295	210420
8736	1454474	210255
8737	1454638	210088
8738	1454824	209924
8739	1454977	209756
8740	1455152	209591
8741	1455299	209421
8742	1455472	209256
8743	1455624	209087
8744	1455790	208921
8745	1455968	208756
8746	1456154	208592
8747	1456303	208423
8748	1456473	208257
8749	1456616	208088
8750	1456784	207921
8751	1456958	207756
8752	1457153	207594
8753	1457319	207427
8754	1457489	207261
8755	1457635	207092
8756	1457809	206926
8757	1457980	206760
8758	1458159	206596
8759	1458336	206431
8760	1458481	206261
8761	1458632	206093
8762	1458804	205927
8763	1458961	205759
8764	1459114	205591
8765	1459287	205425
8766	1459459	205259
8767	1459630	205094
8768	1459793	204927
8769	1459976	204762
8770	1460147	204597
8771	1460316	204431
8772	1460484	204264
8773	1460649	204098
8774	1460798	203929
8775	1460968	203763
8776	1461116	203594
8777	1461303	203430
8778	1461455	203262
8779	1461625	203096
8780	1461774	202927
8781	1461931	202759
8782	1462077	202590
8783	1462258	202425
8784	1462422	202258
8785	1462568	202089
8786	1462730	201922
8787	1462899	201756
8788	1463049	201587
8789	1463193	201417
8790	1463375	201253
8791	1463543	201087
8792	1463687	200917
8793	1463864	200752
8794	1464016	200584
8795	1464162	200415
8796	1464313	200246
8797	1464476	200079
8798	1464638	199912
8799	1464793	199744
8800	1464960	199578
8801	1465112	199409
8802	1465267	199241
8803	1465420	199073
8804	1465575	198905
8805	1465742	198739
8806	1465912	198573
8807	1466068	198405
8808	1466209	198235
8809	1466366	198067
8810	1466535	197901
8811	1466703	197735
8812	1466871	197569
8813	1467033	197402
8814	1467200	197235
8815	1467370	197069
8816	1467539	196903
8817	1467711	196737
8818	1467878	196571
8819	1468047	196405
8820	1468228	196240
8821	1468375	196071
8822	1468528	195903
8823	1468699	195737
8824	1468871	195572
8825	1469043	195406
8826	1469232	195242
8827	1469401	195076
8828	1469568	194910
8829	1469714	194741
8830	1469888	194575
8831	1470033	194406
8832	1470213	194241
8833	1470369	194074
8834	1470518	193905
8835	1470683	193738
8836	1470834	193570
8837	1471019	193406
8838	1471186	193239
8839	1471365	193075
8840	1471525	192907
8841	1471696	192742
8842	1471841	192572
8843	1472017	192407
8844	1472200	192243
8845	1472347	192074
8846	1472519	191908
8847	1472687	191742
8848	1472857	191576
8849	1473021	191409
8850	1473161	191239
8851	1473358	191077
8852	1473525	190910
8853	1473696	190745
8854	1473862	190578
8855	1474032	190412
8856	1474177	190243
8857	1474349	190077
8858	1474505	189909
8859	1474686	189745
8860	1474858	189579
8861	1475014	189411
8862	1475189	189246
8863	1475343	189078
8864	1475513	188912
8865	1475680	188745
8866	1475850	188580
8867	1476021	188414
8868	1476188	188247
8869	1476355	188081
8870	1476521	187914
8871	1476679	187747
8872	1476848	187581
8873	1477016	187414
8874	1477190	187249
8875	1477356	187083
8876	1477528	186917
8877	1477676	186748
8878	1477827	186580
8879	1477987	186412
8880	1478158	186246
8881	1478303	186077
8882	1478468	185911
8883	1478640	185745
8884	1478810	185579
8885	1478954	185410
8886	1479135	185245
8887	1479288	185077
8888	1479461	184911
8889	1479623	184744
8890	1479772	184576
8891	1479936	184409
8892	1480111	184244
8893	1480282	184078
8894	1480440	183910
8895	1480614	183745
8896	1480767	183577
8897	1480914	183408
8898	1481086	183242
8899	1481252	183076
8900	1481422	182910
8901	1481581	182742
8902	1481764	182578
8903	1481929	182411
8904	1482082	182243
8905	1482229	182074
8906	1482378	181906
8907	1482544	181739
8908	1482723	181574
8909	1482868	181405
8910	1483015	181237
8911	1483189	181071
8912	1483370	180906
8913	1483542	180741
8914	1483712	180575
8915	1483889	180410
8916	1484036	180241
8917	1484188	180073
8918	1484369	179908
8919	1484548	179743
8920	1484717	179577
8921	1484867	179409
8922	1485037	179243
8923	1485204	179076
8924	1485378	178911
8925	1485545	178744
8926	1485715	178578
8927	1485884	178412
8928	1486065	178247
8929	1486219	178080
8930	1486385	177913
8931	1486560	177748
8932	1486710	177579
8933	1486881	177413
8934	1487054	177248
8935	1487220	177081
8936	1487401	176917
8937	1487565	176750
8938	1487714	176581
8939	1487873	176414
8940	1488025	176246
8941	1488198	176080
8942	1488345	175912
8943	1488534	175748
8944	1488707	175582
8945	1488878	175416
8946	1489028	175248
8947	1489199	175082
8948	1489344	174913
8949	1489518	174748
8950	1489673	174580
8951	1489832	174412
8952	1490016	174248
8953	1490164	174080
8954	1490330	173913
8955	1490500	173747
8956	1490667	173581
8957	1490817	173412
8958	1491009	173249
8959	1491195	173085
8960	1491345	172916
8961	1491517	172751
8962	1491695	172586
8963	1491868	172420
8964	1492033	172253
8965	1492183	172085
8966	1492356	171919
8967	1492530	171754
8968	1492722	171590
8969	1492891	171424
8970	1493071	171259
8971	1493241	171093
8972	1493415	170928
8973	1493588	170762
8974	1493773	170598
8975	1493940	170431
8976	1494114	170266
8977	1494285	170100
8978	1494454	169934
8979	1494608	169766
8980	1494753	169597
8981	1494940	169433
8982	1495112	169267
8983	1495260	169098
8984	1495429	168932
8985	1495595	168766
8986	1495761	168599
8987	1495931	168433
8988	1496079	168265
8989	1496267	168101
8990	1496436	167935
8991	1496607	167769
8992	1496775	167602
8993	1496943	167436
8994	1497108	167270
8995	1497286	167104
8996	1497452	166938
8997	1497637	166774
